No.;Time;Comment;Scramble
1;1:04.02;;D' U2 Rw' Uw2 R' F Rw2 Uw2 B' U2 B F2 Uw U' Rw2 L U' F2 Fw U' R' Fw2 L' Uw' R' B' Fw2 R2 U2 Fw F L2 U B2 Uw R U2 B F' U'
2;1:16.80;;L2 F' U' R2 Fw' L Rw2 D Fw' L' F' D' U' B Uw2 Fw' F' Uw2 R' B L2 F' Uw L' Uw' L2 R F' Rw R Uw2 B D F2 R2 D' B D2 Rw R
3;1:04.90;;B2 Rw2 Fw' B' Rw B' U' R2 B' F R U2 Uw F L' D2 Uw' R2 Uw2 Rw' F' Uw2 Fw Rw' L2 Fw2 Uw2 R L' Rw2 Fw2 Rw2 L Fw R' Uw' L U F Fw
